	Match	ALC (%)
6278	not detected	87.0
6279	not detected	87.0
6280	Matched	87.0
6281	Matched	87.0
6282	Matched	87.0
6283	Matched	87.0
6284	Matched	87.0
6285	Matched	87.0
6286	not detected	87.0
6287	Matched	87.0
6288	Matched	87.0
6289	Matched	87.0
6290	Matched	87.0
6291	Matched	87.0
6292	Matched	87.0
6293	Matched	87.0
6294	Matched	87.0
6295	Matched	87.0
6296	not detected	87.0
6297	Matched	87.0
6298	Matched	87.0
6299	Matched	87.0
6300	not detected	87.0
6301	Matched	87.0
6302	not detected	87.0
6303	Matched	87.0
6304	Matched	87.0
6305	Matched	87.0
6306	Matched	87.0
6307	Matched	87.0
6308	Matched	87.0
6309	Matched	87.0
6310	not detected	87.0
6311	Matched	87.0
6312	Matched	87.0
6313	Matched	87.0
6314	Matched	87.0
6315	Matched	87.0
6316	not detected	87.0
6317	Matched	87.0
6318	Matched	87.0
6319	Matched	87.0
6320	Matched	87.0
6321	Matched	87.0
6322	not detected	87.0
6323	Matched	87.0
6324	Matched	87.0
6325	not detected	87.0
6326	Matched	87.0
6327	Matched	87.0
6328	not detected	87.0
6329	Matched	87.0
6330	not detected	87.0
6331	Matched	87.0
6332	Matched	87.0
6333	Matched	87.0
6334	not detected	87.0
6335	Matched	87.0
6336	Matched	87.0
6337	Matched	87.0
6338	not detected	87.0
6339	Matched	87.0
6340	not detected	87.0
6341	not detected	87.0
6342	Matched	87.0
6343	Matched	87.0
6344	Matched	87.0
6345	Matched	87.0
6346	Matched	87.0
6347	not detected	87.0
6348	Matched	87.0
6349	not detected	87.0
6350	Matched	87.0
6351	Matched	87.0
6352	Matched	87.0
6353	Matched	87.0
6354	Matched	87.0
6355	not detected	87.0
6356	Matched	87.0
6357	Matched	87.0
6358	Matched	87.0
6359	not detected	87.0
6360	Matched	87.0
6361	not detected	87.0
6362	Matched	87.0
6363	Matched	87.0
6364	Matched	87.0
6365	Matched	87.0
6366	Matched	87.0
6367	Matched	87.0
6368	Matched	87.0
6369	Matched	87.0
6370	not detected	87.0
6371	not detected	87.0
6372	not detected	87.0
6373	not detected	87.0
6374	Matched	87.0
6375	not detected	87.0
6376	Matched	87.0
6377	Matched	87.0
6378	Matched	87.0
6379	not detected	87.0
6380	not detected	87.0
6381	not detected	87.0
6382	not detected	87.0
6383	Matched	87.0
6384	Matched	87.0
6385	Matched	87.0
6386	Matched	87.0
6387	Matched	87.0
6388	Matched	87.0
6389	Matched	87.0
6390	not detected	87.0
6391	Matched	87.0
6392	Matched	87.0
6393	not detected	87.0
6394	not detected	87.0
6395	not detected	87.0
6396	Matched	87.0
6397	Matched	87.0
6398	Matched	87.0
6399	Matched	87.0
6400	Matched	87.0
6401	Matched	87.0
6402	Matched	87.0
6403	Matched	87.0
6404	not detected	87.0
6405	Matched	87.0
6406	Matched	87.0
6407	Matched	87.0
6408	Matched	87.0
6409	Matched	87.0
6410	Matched	87.0
6411	Matched	87.0
6412	Matched	87.0
6413	not detected	87.0
6414	Matched	87.0
6415	Matched	87.0
6416	Matched	87.0
6417	Matched	87.0
6418	Matched	87.0
6419	Matched	87.0
6420	not detected	87.0
6421	Matched	87.0
6422	not detected	87.0
6423	Matched	87.0
6424	not detected	87.0
6425	Matched	87.0
6426	Matched	87.0
6427	not detected	87.0
6428	Matched	87.0
6429	Matched	87.0
6430	Matched	87.0
6431	not detected	87.0
6432	not detected	87.0
6433	Matched	87.0
6434	Matched	87.0
6435	Matched	87.0
6436	not detected	87.0
6437	Matched	87.0
6438	Matched	87.0
6439	Matched	87.0
6440	not detected	87.0
6441	not detected	87.0
6442	Matched	87.0
6443	Matched	87.0
6444	Matched	87.0
6445	not detected	87.0
6446	Matched	87.0
6447	Matched	87.0
6448	Matched	87.0
6449	Matched	87.0
6450	Matched	87.0
6451	not detected	87.0
6452	Matched	87.0
6453	not detected	87.0
6454	Matched	87.0
6455	Matched	87.0
6456	Matched	87.0
6457	Matched	87.0
6458	Matched	87.0
6459	Matched	87.0
6460	not detected	87.0
6461	not detected	87.0
6462	not detected	87.0
6463	Matched	87.0
6464	Matched	87.0
6465	Matched	87.0
6466	Matched	87.0
6467	Matched	87.0
6468	Matched	87.0
6469	Matched	87.0
6470	Matched	87.0
6471	Matched	87.0
6472	Matched	87.0
6473	Matched	87.0
6474	Matched	87.0
6475	Matched	87.0
6476	not detected	87.0
6477	not detected	87.0
6478	not detected	87.0
6479	Matched	87.0
6480	Matched	87.0
6481	not detected	87.0
6482	not detected	87.0
6483	Matched	87.0
6484	Matched	87.0
6485	Matched	87.0
6486	Matched	87.0
6487	Matched	87.0
6488	Matched	87.0
6489	Matched	87.0
6490	Matched	87.0
6491	Matched	87.0
6492	Matched	87.0
6493	Matched	87.0
6494	not detected	87.0
6495	Matched	87.0
6496	not detected	86.0
6497	Matched	86.0
6498	Matched	86.0
6499	not detected	86.0
6500	not detected	86.0
6501	Matched	86.0
6502	Matched	86.0
6503	not detected	86.0
6504	Matched	86.0
6505	not detected	86.0
6506	not detected	86.0
6507	Matched	86.0
6508	Matched	86.0
6509	Matched	86.0
6510	Matched	86.0
6511	not detected	86.0
6512	Matched	86.0
6513	Matched	86.0
6514	Matched	86.0
6515	Matched	86.0
6516	Matched	86.0
6517	Matched	86.0
6518	Matched	86.0
6519	Matched	86.0
6520	not detected	86.0
6521	Matched	86.0
6522	Matched	86.0
6523	Matched	86.0
6524	not detected	86.0
6525	Matched	86.0
6526	not detected	86.0
6527	not detected	86.0
6528	Matched	86.0
6529	Matched	86.0
6530	Matched	86.0
6531	not detected	86.0
6532	not detected	86.0
6533	Matched	86.0
6534	Matched	86.0
6535	Matched	86.0
6536	Matched	86.0
6537	Matched	86.0
6538	not detected	86.0
6539	Matched	86.0
6540	not detected	86.0
6541	not detected	86.0
6542	not detected	86.0
6543	Matched	86.0
6544	Matched	86.0
6545	Matched	86.0
6546	not detected	86.0
6547	not detected	86.0
6548	not detected	86.0
6549	Matched	86.0
6550	Matched	86.0
6551	Matched	86.0
6552	not detected	86.0
6553	not detected	86.0
6554	not detected	86.0
6555	Matched	86.0
6556	not detected	86.0
6557	Matched	86.0
6558	Matched	86.0
6559	Matched	86.0
6560	Matched	86.0
6561	Matched	86.0
6562	not detected	86.0
6563	Matched	86.0
6564	Matched	86.0
6565	not detected	86.0
6566	Matched	86.0
6567	Matched	86.0
6568	Matched	86.0
6569	not detected	86.0
6570	Matched	86.0
6571	Matched	86.0
6572	not detected	86.0
6573	Matched	86.0
6574	not detected	86.0
6575	not detected	86.0
6576	Matched	86.0
6577	Matched	86.0
6578	not detected	86.0
6579	Matched	86.0
6580	not detected	86.0
6581	Matched	86.0
6582	Matched	86.0
6583	Matched	86.0
6584	Matched	86.0
6585	Matched	86.0
6586	not detected	86.0
6587	Matched	86.0
6588	Matched	86.0
6589	not detected	86.0
6590	Matched	86.0
6591	not detected	86.0
6592	Matched	86.0
6593	Matched	86.0
6594	not detected	86.0
6595	not detected	86.0
6596	Matched	86.0
6597	Matched	86.0
6598	not detected	86.0
6599	Matched	86.0
6600	not detected	86.0
6601	Matched	86.0
6602	Matched	86.0
6603	Matched	86.0
6604	Matched	86.0
6605	not detected	86.0
6606	not detected	86.0
6607	not detected	86.0
6608	not detected	86.0
6609	Matched	86.0
6610	Matched	86.0
6611	Matched	86.0
6612	Matched	86.0
6613	Matched	86.0
6614	Matched	86.0
6615	not detected	86.0
6616	not detected	86.0
6617	not detected	86.0
6618	not detected	86.0
6619	not detected	86.0
6620	Matched	86.0
6621	Matched	86.0
6622	not detected	86.0
6623	not detected	86.0
6624	not detected	86.0
6625	Matched	86.0
6626	Matched	86.0
6627	Matched	86.0
6628	not detected	86.0
6629	not detected	86.0
6630	not detected	86.0
6631	not detected	86.0
6632	not detected	86.0
6633	not detected	86.0
6634	Matched	86.0
6635	not detected	86.0
6636	not detected	86.0
6637	not detected	86.0
6638	Matched	86.0
6639	Matched	86.0
6640	Matched	86.0
6641	Matched	86.0
6642	not detected	86.0
6643	Matched	86.0
6644	Matched	86.0
6645	Matched	86.0
6646	Matched	86.0
6647	Matched	86.0
6648	Matched	86.0
6649	not detected	86.0
6650	Matched	86.0
6651	not detected	86.0
6652	Matched	86.0
6653	Matched	86.0
6654	Matched	86.0
6655	Matched	86.0
6656	Matched	86.0
6657	Matched	86.0
6658	Matched	86.0
6659	Matched	86.0
6660	Matched	86.0
6661	Matched	86.0
6662	Matched	86.0
6663	Matched	86.0
6664	Matched	86.0
6665	Matched	86.0
6666	not detected	86.0
6667	Matched	86.0
6668	Matched	86.0
6669	Matched	86.0
6670	not detected	86.0
6671	not detected	86.0
6672	Matched	86.0
6673	Matched	86.0
6674	Matched	86.0
6675	not detected	86.0
6676	Matched	86.0
6677	not detected	86.0
6678	Matched	86.0
6679	Matched	86.0
6680	not detected	86.0
6681	Matched	86.0
6682	Matched	86.0
6683	Matched	86.0
6684	not detected	86.0
6685	Matched	86.0
6686	Matched	86.0
6687	Matched	86.0
6688	Matched	86.0
6689	not detected	86.0
6690	Matched	86.0
6691	Matched	86.0
6692	not detected	86.0
6693	not detected	86.0
6694	not detected	86.0
6695	not detected	86.0
6696	Matched	86.0
6697	Matched	86.0
6698	Matched	86.0
6699	Matched	86.0
6700	not detected	86.0
6701	Matched	86.0
6702	Matched	86.0
6703	Matched	86.0
6704	Matched	86.0
6705	not detected	86.0
6706	not detected	86.0
6707	Matched	86.0
6708	Matched	86.0
6709	Matched	86.0
6710	Matched	86.0
6711	not detected	86.0
6712	Matched	86.0
6713	not detected	86.0
6714	Matched	86.0
6715	not detected	86.0
6716	Matched	86.0
6717	not detected	86.0
6718	Matched	86.0
6719	Matched	86.0
6720	not detected	86.0
6721	Matched	86.0
6722	Matched	86.0
6723	Matched	86.0
6724	Matched	86.0
6725	Matched	86.0
6726	Matched	86.0
6727	not detected	86.0
6728	Matched	86.0
6729	Matched	86.0
6730	Matched	86.0
6731	Matched	86.0
6732	Matched	86.0
6733	not detected	86.0
6734	Matched	86.0
6735	not detected	86.0
6736	Matched	86.0
6737	not detected	86.0
6738	not detected	86.0
6739	Matched	86.0
6740	Matched	86.0
6741	Matched	86.0
6742	Matched	86.0
6743	Matched	86.0
6744	not detected	86.0
6745	Matched	86.0
6746	Matched	86.0
6747	Matched	86.0
6748	Matched	86.0
6749	Matched	86.0
6750	Matched	86.0
6751	not detected	86.0
6752	Matched	86.0
6753	Matched	86.0
6754	Matched	86.0
6755	Matched	86.0
6756	Matched	86.0
6757	Matched	86.0
6758	not detected	86.0
6759	not detected	86.0
6760	Matched	86.0
6761	Matched	86.0
6762	Matched	86.0
6763	Matched	86.0
6764	Matched	86.0
6765	not detected	86.0
6766	Matched	86.0
6767	Matched	86.0
6768	not detected	86.0
6769	not detected	86.0
6770	not detected	86.0
6771	Matched	86.0
6772	Matched	86.0
6773	not detected	86.0
6774	Matched	86.0
6775	Matched	86.0
6776	Matched	86.0
6777	not detected	86.0
6778	not detected	86.0
6779	Matched	86.0
6780	Matched	86.0
6781	not detected	86.0
6782	not detected	86.0
6783	Matched	86.0
6784	Matched	86.0
6785	Matched	86.0
6786	not detected	86.0
6787	Matched	86.0
6788	not detected	86.0
6789	Matched	86.0
6790	not detected	86.0
6791	not detected	86.0
6792	Matched	86.0
6793	not detected	86.0
6794	Matched	86.0
6795	Matched	86.0
6796	Matched	86.0
6797	Matched	86.0
6798	Matched	86.0
6799	Matched	86.0
6800	Matched	86.0
6801	not detected	86.0
6802	Matched	86.0
6803	not detected	86.0
6804	Matched	86.0
6805	not detected	86.0
6806	Matched	86.0
6807	not detected	86.0
6808	not detected	86.0
6809	Matched	86.0
6810	Matched	86.0
6811	not detected	86.0
6812	Matched	86.0
6813	Matched	86.0
6814	Matched	86.0
6815	Matched	86.0
6816	Matched	86.0
6817	Matched	86.0
6818	not detected	86.0
6819	not detected	86.0
6820	not detected	86.0
6821	Matched	86.0
6822	Matched	86.0
6823	Matched	86.0
6824	Matched	86.0
6825	Matched	86.0
6826	Matched	86.0
6827	Matched	86.0
6828	not detected	86.0
6829	not detected	86.0
6830	Matched	86.0
6831	not detected	86.0
6832	not detected	86.0
6833	Matched	86.0
6834	Matched	86.0
6835	not detected	86.0
6836	not detected	86.0
6837	Matched	86.0
6838	Matched	86.0
6839	Matched	86.0
6840	not detected	86.0
6841	Matched	86.0
6842	Matched	86.0
6843	Matched	86.0
6844	Matched	86.0
6845	Matched	86.0
6846	Matched	86.0
6847	not detected	86.0
6848	Matched	86.0
6849	Matched	86.0
6850	Matched	86.0
6851	not detected	86.0
6852	Matched	86.0
6853	not detected	86.0
6854	Matched	86.0
6855	Matched	86.0
6856	Matched	86.0
6857	not detected	86.0
6858	Matched	86.0
6859	not detected	86.0
6860	Matched	86.0
6861	Matched	86.0
6862	not detected	86.0
6863	Matched	86.0
6864	Matched	86.0
6865	Matched	86.0
6866	not detected	86.0
6867	Matched	86.0
6868	Matched	86.0
6869	Matched	86.0
6870	not detected	86.0
6871	Matched	86.0
6872	Matched	86.0
6873	not detected	86.0
6874	Matched	86.0
6875	not detected	86.0
6876	not detected	86.0
6877	Matched	86.0
6878	Matched	86.0
6879	Matched	86.0
6880	Matched	86.0
6881	Matched	86.0
6882	Matched	86.0
6883	Matched	86.0
6884	not detected	86.0
6885	Matched	85.0
6886	not detected	85.0
6887	not detected	85.0
6888	Matched	85.0
6889	Matched	85.0
6890	Matched	85.0
6891	Matched	85.0
6892	not detected	85.0
6893	not detected	85.0
6894	Matched	85.0
6895	Matched	85.0
6896	Matched	85.0
6897	Matched	85.0
6898	Matched	85.0
6899	Matched	85.0
6900	not detected	85.0
6901	Matched	85.0
6902	Matched	85.0
6903	Matched	85.0
6904	Matched	85.0
6905	Matched	85.0
6906	Matched	85.0
6907	Matched	85.0
6908	Matched	85.0
6909	Matched	85.0
6910	Matched	85.0
6911	Matched	85.0
6912	not detected	85.0
6913	Matched	85.0
6914	Matched	85.0
6915	Matched	85.0
6916	not detected	85.0
6917	Matched	85.0
6918	Matched	85.0
6919	not detected	85.0
6920	Matched	85.0
6921	not detected	85.0
6922	Matched	85.0
6923	not detected	85.0
6924	Matched	85.0
6925	Matched	85.0
6926	not detected	85.0
6927	Matched	85.0
6928	Matched	85.0
6929	not detected	85.0
6930	not detected	85.0
6931	not detected	85.0
6932	Matched	85.0
6933	Matched	85.0
6934	Matched	85.0
6935	Matched	85.0
6936	Matched	85.0
6937	Matched	85.0
6938	Matched	85.0
6939	not detected	85.0
6940	Matched	85.0
6941	not detected	85.0
6942	Matched	85.0
6943	Matched	85.0
6944	Matched	85.0
6945	Matched	85.0
6946	Matched	85.0
6947	Matched	85.0
6948	Matched	85.0
6949	Matched	85.0
6950	not detected	85.0
6951	Matched	85.0
6952	not detected	85.0
6953	Matched	85.0
6954	Matched	85.0
6955	Matched	85.0
6956	not detected	85.0
6957	not detected	85.0
6958	not detected	85.0
6959	not detected	85.0
6960	not detected	85.0
6961	Matched	85.0
6962	not detected	85.0
6963	Matched	85.0
6964	Matched	85.0
6965	Matched	85.0
6966	Matched	85.0
6967	Matched	85.0
6968	Matched	85.0
6969	Matched	85.0
6970	Matched	85.0
6971	Matched	85.0
6972	Matched	85.0
6973	not detected	85.0
6974	Matched	85.0
6975	not detected	85.0
6976	Matched	85.0
6977	Matched	85.0
6978	Matched	85.0
6979	Matched	85.0
6980	Matched	85.0
6981	Matched	85.0
6982	Matched	85.0
6983	Matched	85.0
6984	Matched	85.0
6985	Matched	85.0
6986	Matched	85.0
6987	Matched	85.0
6988	not detected	85.0
6989	Matched	85.0
6990	Matched	85.0
6991	not detected	85.0
6992	not detected	85.0
6993	Matched	85.0
6994	Matched	85.0
6995	Matched	85.0
6996	Matched	85.0
6997	Matched	85.0
6998	Matched	85.0
6999	not detected	85.0
7000	Matched	85.0
7001	Matched	85.0
7002	not detected	85.0
7003	Matched	85.0
7004	not detected	85.0
7005	Matched	85.0
7006	Matched	85.0
7007	Matched	85.0
7008	Matched	85.0
7009	not detected	85.0
7010	Matched	85.0
7011	Matched	85.0
7012	not detected	85.0
7013	not detected	85.0
7014	Matched	85.0
7015	Matched	85.0
7016	not detected	85.0
7017	not detected	85.0
7018	Matched	85.0
7019	Matched	85.0
7020	Matched	85.0
7021	not detected	85.0
7022	Matched	85.0
7023	Matched	85.0
7024	Matched	85.0
7025	not detected	85.0
7026	Matched	85.0
7027	Matched	85.0
7028	Matched	85.0
7029	Matched	85.0
7030	Matched	85.0
7031	not detected	85.0
7032	Matched	85.0
7033	Matched	85.0
7034	not detected	85.0
7035	Matched	85.0
7036	Matched	85.0
7037	Matched	85.0
7038	Matched	85.0
7039	Matched	85.0
7040	Matched	85.0
7041	Matched	85.0
7042	Matched	85.0
7043	Matched	85.0
7044	Matched	85.0
7045	Matched	85.0
7046	Matched	85.0
7047	not detected	85.0
7048	not detected	85.0
7049	Matched	85.0
7050	Matched	85.0
7051	Matched	85.0
7052	Matched	85.0
7053	Matched	85.0
7054	Matched	85.0
7055	Matched	85.0
7056	Matched	85.0
7057	not detected	85.0
7058	not detected	85.0
7059	Matched	85.0
7060	not detected	85.0
7061	Matched	85.0
7062	Matched	85.0
7063	not detected	85.0
7064	Matched	85.0
7065	Matched	85.0
7066	Matched	85.0
7067	Matched	85.0
7068	not detected	85.0
7069	Matched	85.0
7070	not detected	85.0
7071	Matched	85.0
7072	Matched	85.0
7073	Matched	85.0
7074	Matched	85.0
7075	Matched	85.0
7076	not detected	85.0
7077	Matched	85.0
7078	Matched	85.0
7079	Matched	85.0
7080	Matched	85.0
7081	Matched	85.0
7082	Matched	85.0
7083	not detected	85.0
7084	not detected	85.0
7085	not detected	85.0
7086	not detected	85.0
7087	Matched	85.0
7088	Matched	85.0
7089	Matched	85.0
7090	not detected	85.0
7091	Matched	85.0
7092	Matched	85.0
7093	not detected	85.0
7094	not detected	85.0
7095	Matched	85.0
7096	Matched	85.0
7097	not detected	85.0
7098	Matched	85.0
7099	Matched	85.0
7100	not detected	85.0
7101	not detected	85.0
7102	Matched	85.0
7103	not detected	85.0
7104	not detected	85.0
7105	not detected	85.0
7106	not detected	85.0
7107	Matched	85.0
7108	Matched	85.0
7109	not detected	85.0
7110	Matched	85.0
7111	not detected	85.0
7112	Matched	85.0
7113	Matched	85.0
7114	Matched	85.0
7115	Matched	85.0
7116	Matched	85.0
7117	not detected	85.0
7118	not detected	85.0
7119	not detected	85.0
7120	Matched	85.0
7121	Matched	85.0
7122	not detected	85.0
7123	Matched	85.0
7124	not detected	85.0
7125	Matched	85.0
7126	not detected	85.0
7127	Matched	85.0
7128	Matched	85.0
7129	Matched	85.0
7130	Matched	85.0
7131	Matched	85.0
7132	Matched	85.0
7133	not detected	85.0
7134	Matched	85.0
7135	Matched	85.0
7136	Matched	85.0
7137	not detected	85.0
7138	Matched	85.0
7139	Matched	85.0
7140	Matched	85.0
7141	Matched	85.0
7142	not detected	85.0
7143	Matched	85.0
7144	not detected	85.0
7145	Matched	85.0
7146	Matched	85.0
7147	Matched	85.0
7148	Matched	85.0
7149	not detected	85.0
7150	not detected	85.0
7151	not detected	85.0
7152	Matched	85.0
7153	Matched	85.0
7154	Matched	85.0
7155	Matched	85.0
7156	Matched	85.0
7157	not detected	85.0
7158	Matched	85.0
7159	Matched	85.0
7160	Matched	85.0
7161	Matched	85.0
7162	Matched	85.0
7163	not detected	85.0
7164	Matched	85.0
7165	Matched	85.0
7166	Matched	85.0
7167	Matched	85.0
7168	Matched	85.0
7169	not detected	85.0
7170	Matched	85.0
7171	Matched	85.0
7172	not detected	85.0
7173	Matched	85.0
7174	not detected	85.0
7175	Matched	85.0
7176	Matched	85.0
7177	not detected	85.0
7178	Matched	85.0
7179	Matched	85.0
7180	not detected	85.0
7181	not detected	85.0
7182	Matched	85.0
7183	Matched	85.0
7184	Matched	85.0
7185	Matched	85.0
7186	Matched	85.0
7187	Matched	85.0
7188	Matched	85.0
7189	not detected	85.0
7190	Matched	85.0
7191	Matched	85.0
7192	Matched	85.0
7193	not detected	85.0
7194	not detected	85.0
7195	not detected	85.0
7196	not detected	85.0
7197	not detected	85.0
7198	Matched	85.0
7199	not detected	85.0
7200	Matched	85.0
7201	Matched	85.0
7202	not detected	85.0
7203	not detected	85.0
7204	Matched	85.0
